DTYPE	DCSTAT	DCBY	MYEAR	STATN	REP_STATN_NAME	PROJ	ORDERER	SHIPC	VISITID	CRUISE_NO	SHARKID_MD5	SDATE	STIME	EDATE	ETIME	LATIT_DM	LONGI_DM	LATIT_DD	LONGI_DD	POSYS	WADEP	WINDIR	WINSP	AIRTEMP	AIRPRES	WEATH	CLOUD	WAVES	ICEOB	SECCHI	QSEC	COMNT_VISIT	SMPNO	MNDEP	MXDEP	SLABO	ACKR_SMP	SMTYP	SMVOL	COMNT_SAMP	PARAM	VALUE	MUNIT	QFLAG	CALC_BY_DATA_CENTRE	METOA	METDC	REFSK	COMNT_VAR	UNCERT	METCU	LMQNT	DETLI	RANA	ALABO	ACKR_ANA	ANADATE	WATER_CATEGORY	WATER_DISTRICT	SEA_AREA_NAME	SEA_AREA_CODE	WATER_TYPE_AREA	SEA_BASIN	HELCOM-OSPAR_AREA	EEZ	COUNTY_NAME	MUNICIPALITY_NAME	VISS_EU_ID	WLTYP	MSTAT	PURPM	MPROG	RLABO	DATA_CENTRE	INTERNET_ACCESS	DATA_SET_NAME	FILE_NAME
Chlorophyll	Klar	Leverantör	2010	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			14	e706c0a474f0367adfba8a75c34f46e3	2010-04-26	20:30			62 39.18	18 57.14	62.65300	18.95233	GPS	195												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	6.52	ug/l			FLM		HC-C-C2	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2010_UMSC	SHARK_Chlorophyll_2010_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2010	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			14	6ce19ee86ce54cce5254e56ceb67ceaf	2010-04-26	20:30			62 39.18	18 57.14	62.65300	18.95233	GPS	195												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	7.81	ug/l			FLM		HC-C-C2	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2010_UMSC	SHARK_Chlorophyll_2010_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2010	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			11	3b8b47368bab486c4b18ae85eda0180a	2010-03-29	15:50			62 39.04	18 57.01	62.65067	18.95017	GPS	193												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	0.72	ug/l			FLM		HC-C-C2	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2010_UMSC	SHARK_Chlorophyll_2010_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2010	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			11	759b768ddea34dd677691957e7a84908	2010-03-29	15:50			62 39.04	18 57.01	62.65067	18.95017	GPS	193												2	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	0.76	ug/l			FLM		HC-C-C2	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2010_UMSC	SHARK_Chlorophyll_2010_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2010	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket			10	4ebf686da37363fdb82991c9f634cd3c	2010-03-23	13:10			64 42.33	22 03.92	64.70550	22.06533	GPS	122												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	0.18	ug/l			FLM		HC-C-C2	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2010_UMSC	SHARK_Chlorophyll_2010_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2010	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket			10	054f667d4aab2c4e59b87b182487e5bc	2010-03-23	13:10			64 42.33	22 03.92	64.70550	22.06533	GPS	122												2	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	0.16	ug/l			FLM		HC-C-C2	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2010_UMSC	SHARK_Chlorophyll_2010_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2010	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket			6	b2032fddab938bf3b3c7b8b5d112c4ba	2010-03-05	09:40			64 42.50	22 04.00	64.70833	22.06667	GPS	113												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	0.13	ug/l			FLM		HC-C-C2	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2010_UMSC	SHARK_Chlorophyll_2010_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2010	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket			6	8c53759763588802bfb4d2b64b75c8b3	2010-03-05	09:40			64 42.50	22 04.00	64.70833	22.06667	GPS	113												2	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	0.13	ug/l			FLM		HC-C-C2	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2010_UMSC	SHARK_Chlorophyll_2010_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2010	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			1	e7d9f2b64fab8cd1199e3f1d3b1185fe	2010-01-20	07:10			62 39.17	18 57.12	62.65283	18.95200	GPS	195												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	0.49	ug/l			FLM		HC-C-C2	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2010_UMSC	SHARK_Chlorophyll_2010_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2010	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			1	4b6c6b2934b11cd614fb5f6b0a158783	2010-01-20	07:10			62 39.17	18 57.12	62.65283	18.95200	GPS	195												2	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	0.45	ug/l			FLM		HC-C-C2	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2010_UMSC	SHARK_Chlorophyll_2010_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket			24	010b98b6ebf95fdecb99d4d3256eee7a	2009-12-03	12:35			64 42.49	22 04.04	64.70817	22.06733	GPS	120												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	0.59	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			24	cb34928f31f1605b6b450feb3902cf9a	2009-12-01	11:05			62 39.25	18 57.18	62.65417	18.95300	GPS	196												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	1.41	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket			23	1cefabea0413bb6b5b9ca8affd50f63c	2009-10-22	07:10			64 42.47	22 03.94	64.70783	22.06567	GPS	124												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	1.445	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			23	d8fd06a12a898e6cfbfe37557172a106	2009-10-20	08:45			62 39.17	18 57.08	62.65283	18.95133	GPS	196												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.87	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket			20	aa2dd1880e69d6127afb89c3cbfde3fb	2009-08-27	07:05			64 42.53	22 03.90	64.70883	22.06500	GPS	122												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.18	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			20	325ac291a0dafac3c3c542eea188834d	2009-08-25	08:15			62 39.19	18 57.00	62.65317	18.95000	GPS	196												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.425	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket			18	d227f62e10d3d0dc2a2d87e5032f0427	2009-07-30	06:55			64 42.52	22 04.08	64.70867	22.06800	GPS	114												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	1.605	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			18	c54603443382dd2ad8ff8a7e99d41c0f	2009-07-28	07:00			62 39.18	18 57.21	62.65300	18.95350	GPS	196												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.12	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket			17	98aaf1689a2d170d19a993c78ce0d1d7	2009-06-25	07:05			64 42.53	22 04.00	64.70883	22.06667	GPS	123												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	2.315	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			17	06729598b035782efd4400491fce8cf6	2009-06-23	11:30			62 39.18	18 57.03	62.65300	18.95050	GPS	196												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	1.415	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket			15	811771513901ce5d5b1387d013302964	2009-06-11	07:00			64 42.50	22 03.89	64.70833	22.06483	GPS	123												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	2.55	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			15	40f5aa25222966647eb20c882a40dd22	2009-06-09	09:30			62 39.25	18 57.17	62.65417	18.95283	GPS	196												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	1.84	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket			13	7425c1ec149be5f195adf69fe5850417	2009-05-21	07:00			64 42.53	22 04.07	64.70883	22.06783	GPS	117												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	1.505	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			13	40c96859b25315fcdf48a56ee48c0ce1	2009-05-19	07:50			62 39.00	18 57.00	62.65000	18.95000	GPS	196												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	5.36	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket			10	9784955d0f2166336bed321e7637299e	2009-04-22	10:20			64 42.49	22 04.04	64.70817	22.06733	GPS	123												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	0.325	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			10	6826e152060ff19e80fc0bfa57000948	2009-04-21	08:05			62 39.17	18 56.87	62.65283	18.94783	GPS	196												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	10.955	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			8	498b8d4a0bacb8574f64a72ce7d8fdf7	2009-03-24	11:50			62 39.16	18 57.11	62.65267	18.95183	GPS	196												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	1.06	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket			7	86a3cbb340067b67f9d3eff81d4a351e	2009-03-18	20:20			64 42.60	22 03.96	64.71000	22.06600	GPS	124												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	0.16	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			3	edc1e9e598bfd03f30829a78f3b208dd	2009-02-10	20:55			62 39.19	18 57.16	62.65317	18.95267	GPS	196												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	0.22	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket			1	825ec1f91592f674f2bcf60daf708226	2009-01-14	15:00			64 42.53	22 04.33	64.70883	22.07217	GPS	110												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	0.25	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2009	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			1	0d4e8220024ff2a2b59a7703c6beb8fb	2009-01-12	08:50			62 39.16	18 57.21	62.65267	18.95350	GPS	197												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	0.405	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2009_UMSC	SHARK_Chlorophyll_2009_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2008	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket			24	9b464949a724e2125d6ac5192ea7a789	2008-12-03	21:40			64 42.60	22 03.94	64.71000	22.06567	GPS	123												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	0.5	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2008_UMSC	SHARK_Chlorophyll_2008_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2008	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket			24	ee950eb4eb8be9bb0e2b444333b7069f	2008-12-02	09:10			62 39.20	18 56.96	62.65333	18.94933	GPS	196												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	1.14	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2008_UMSC	SHARK_Chlorophyll_2008_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2008	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket			23	98699aa01d4aaf3e66cafab522a85633	2008-11-04	19:15			64 42.52	22 04.06	64.70867	22.06767	GPS	114												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	1.15	ug/l			FLM		HC-C-C4	detektionsgräns 0,05mg/m3, värden medel av två prover						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2008_UMSC	SHARK_Chlorophyll_2008_UMSC_version_2019-02-14.zip
