STATN	STNCODE	DEPH	SDATE	DOXY_BTL_bottom
HAVSTENSFJORD	FIBO46	40.0	1994-04-06	1.36
HAVSTENSFJORD	FIBO46	40.0	1994-05-02	2.24
HAVSTENSFJORD	FIBO46	40.0	1994-06-07	5.35
HAVSTENSFJORD	FIBO46	39.0	1994-07-05	3.41
HAVSTENSFJORD	FIBO46	40.0	1994-08-02	2.25
HAVSTENSFJORD	FIBO46	38.0	1994-09-06	1.07
HAVSTENSFJORD	FIBO46	38.0	1994-10-04	0.67
HAVSTENSFJORD	FIBO46	38.0	1994-11-01	1.49
HAVSTENSFJORD	FIBO46	38.0	1994-12-05	0.39
HAVSTENSFJORD	FIBO46	38.0	1995-01-09	0.49
HAVSTENSFJORD	FIBO46	38.0	1995-02-06	1.52
HAVSTENSFJORD	FIBO46	38.0	1995-03-06	4.64
HAVSTENSFJORD	FIBO46	40.0	1995-04-03	6.47
HAVSTENSFJORD	FIBO46	38.0	1995-05-02	4.66
HAVSTENSFJORD	FIBO46	38.0	1995-06-07	2.75
HAVSTENSFJORD	FIBO46	38.0	1995-07-04	3.11
HAVSTENSFJORD	FIBO46	38.0	1995-08-01	1.69
HAVSTENSFJORD	FIBO46	38.0	1995-09-05	3.47
HAVSTENSFJORD	FIBO46	38.0	1995-10-03	1.62
HAVSTENSFJORD	FIBO46	38.0	1995-11-07	0.2
HAVSTENSFJORD	FIBO46	38.0	1995-12-05	1.06
HAVSTENSFJORD	FIBO46	38.0	1996-01-09	0.85
HAVSTENSFJORD	FIBO46	38.0	1996-02-07	0.4
HAVSTENSFJORD	FIBO46	32.0	1996-03-05	4.95
HAVSTENSFJORD	FIBO46	40.0	1996-04-01	3.55
HAVSTENSFJORD	FIBO46	40.0	1996-04-15	5.03
HAVSTENSFJORD	FIBO46	40.0	1996-05-21	2.66
HAVSTENSFJORD	FIBO46	38.0	1996-06-03	2.31
HAVSTENSFJORD	FIBO46	39.0	1996-07-02	0.66
HAVSTENSFJORD	FIBO46	38.0	1996-08-06	0.3
HAVSTENSFJORD	FIBO46	40.0	1996-09-03	0.17
HAVSTENSFJORD	FIBO46	39.0	1996-10-01	0.12
HAVSTENSFJORD	FIBO46	38.0	1996-11-05	0.2
HAVSTENSFJORD	FIBO46	38.0	1996-12-03	0.16
HAVSTENSFJORD	FIBO46	38.0	1997-01-08	-0.08976
HAVSTENSFJORD	FIBO46	38.0	1997-02-04	0.2
HAVSTENSFJORD	FIBO46	38.0	1997-03-04	0.35
HAVSTENSFJORD	FIBO46	38.0	1997-04-01	1.28
HAVSTENSFJORD	FIBO46	38.0	1997-05-06	2.37
HAVSTENSFJORD	FIBO46	37.0	1997-06-03	2.18
HAVSTENSFJORD	FIBO46	40.0	1997-07-02	2.23
HAVSTENSFJORD	FIBO46	40.0	1997-08-05	0.81
HAVSTENSFJORD	FIBO46	40.0	1997-09-02	0.24
HAVSTENSFJORD	FIBO46	40.0	1997-10-07	0.15
HAVSTENSFJORD	FIBO46	40.0	1997-11-04	0.15
HAVSTENSFJORD	FIBO46	40.0	1997-12-02	0.18
HAVSTENSFJORD	FIBO46	40.0	1998-01-13	0.15
HAVSTENSFJORD	FIBO46	40.0	1998-02-03	5.76
HAVSTENSFJORD	FIBO46	40.0	1998-03-03	4.39
HAVSTENSFJORD	FIBO46	40.0	1998-03-31	3.24
HAVSTENSFJORD	FIBO46	40.0	1998-05-05	0.97
HAVSTENSFJORD	FIBO46	40.0	1998-06-02	5.01
HAVSTENSFJORD	FIBO46	40.0	1998-06-30	2.96
HAVSTENSFJORD	FIBO46	40.0	1998-08-04	1.81
HAVSTENSFJORD	FIBO46	40.0	1998-09-01	0.76
HAVSTENSFJORD	FIBO46	40.0	1998-10-06	0.15
HAVSTENSFJORD	FIBO46	40.0	1998-11-03	0.16
HAVSTENSFJORD	FIBO46	38.0	1998-12-08	3.01
HAVSTENSFJORD	FIBO46	40.0	1999-01-12	4.59
HAVSTENSFJORD	FIBO46	39.0	1999-02-09	2.06
HAVSTENSFJORD	FIBO46	39.0	1999-03-09	4.79
HAVSTENSFJORD	FIBO46	40.0	1999-04-06	3.38
HAVSTENSFJORD	FIBO46	39.0	1999-05-04	2.04
HAVSTENSFJORD	FIBO46	39.0	1999-07-06	0.6
HAVSTENSFJORD	FIBO46	40.0	1999-08-03	0.11
HAVSTENSFJORD	FIBO46	40.0	1999-09-07	0.15
HAVSTENSFJORD	FIBO46	40.0	1999-10-04	0.16
HAVSTENSFJORD	FIBO46	40.0	1999-11-02	0.15
HAVSTENSFJORD	FIBO46	40.0	1999-12-07	0.29
HAVSTENSFJORD	FIBO46	40.0	2000-01-11	1.74
HAVSTENSFJORD	FIBO46	40.0	2000-02-08	5.32
HAVSTENSFJORD	FIBO46	41.0	2000-03-07	3.91
HAVSTENSFJORD	FIBO46	40.0	2000-04-04	5.07
HAVSTENSFJORD	FIBO46	40.0	2000-05-03	3.69
HAVSTENSFJORD	FIBO46	40.0	2000-06-06	2.74
HAVSTENSFJORD	FIBO46	40.0	2000-07-04	1.04
HAVSTENSFJORD	FIBO46	43.0	2000-08-01	0.27
HAVSTENSFJORD	FIBO46	40.0	2000-09-05	0.14
HAVSTENSFJORD	FIBO46	40.0	2000-10-03	0.18
HAVSTENSFJORD	FIBO46	40.0	2000-11-07	0.16
HAVSTENSFJORD	FIBO46	39.0	2000-12-05	0.17
HAVSTENSFJORD	FIBO46	41.0	2001-01-09	0.32
HAVSTENSFJORD	FIBO46	41.0	2001-04-03	4.77
HAVSTENSFJORD	FIBO46	40.0	2001-05-08	2.79
HAVSTENSFJORD	FIBO46	39.0	2001-06-05	1.6
HAVSTENSFJORD	FIBO46	39.0	2001-07-03	1.26
HAVSTENSFJORD	FIBO46	40.0	2001-08-07	0.4
HAVSTENSFJORD	FIBO46	40.0	2001-09-04	0.17
HAVSTENSFJORD	FIBO46	40.0	2001-10-02	0.17
HAVSTENSFJORD	FIBO46	40.0	2001-11-06	0.14
HAVSTENSFJORD	FIBO46	39.0	2001-12-04	0.09
HAVSTENSFJORD	FIBO46	39.0	2002-01-08	0.23
HAVSTENSFJORD	FIBO46	38.0	2002-02-05	1.3
HAVSTENSFJORD	FIBO46	39.0	2002-03-05	1.63
HAVSTENSFJORD	FIBO46	38.0	2002-04-03	1.31
HAVSTENSFJORD	FIBO46	45.0	2002-05-06	0.51
HAVSTENSFJORD	FIBO46	39.0	2002-06-04	0.19
HAVSTENSFJORD	FIBO46	39.0	2002-07-02	0.1
HAVSTENSFJORD	FIBO46	40.0	2002-08-06	0.2
HAVSTENSFJORD	FIBO46	39.0	2002-09-03	0.17
HAVSTENSFJORD	FIBO46	40.0	2002-10-01	0.1
HAVSTENSFJORD	FIBO46	39.0	2002-11-05	0.35
HAVSTENSFJORD	FIBO46	39.0	2002-12-03	5.1
HAVSTENSFJORD	FIBO46	39.0	2003-02-04	3.74
HAVSTENSFJORD	FIBO46	40.0	2003-04-01	2.76
HAVSTENSFJORD	FIBO46	38.0	2003-05-06	5.42
HAVSTENSFJORD	FIBO46	39.0	2003-06-03	4.03
HAVSTENSFJORD	FIBO46	39.0	2003-07-01	6.14
HAVSTENSFJORD	FIBO46	39.0	2003-08-05	1.09
HAVSTENSFJORD	FIBO46	38.0	2003-09-02	0.16
HAVSTENSFJORD	FIBO46	40.0	2003-10-07	0.12
HAVSTENSFJORD	FIBO46	38.0	2003-11-04	0.08
HAVSTENSFJORD	FIBO46	38.0	2003-12-02	0.06
HAVSTENSFJORD	FIBO46	36.0	2004-02-03	0.2
HAVSTENSFJORD	FIBO46	36.0	2004-03-02	5.32
HAVSTENSFJORD	FIBO46	39.0	2004-04-06	4.84
HAVSTENSFJORD	FIBO46	37.0	2004-05-04	3.21
HAVSTENSFJORD	FIBO46	40.0	2004-06-01	4.79
HAVSTENSFJORD	FIBO46	37.0	2004-07-06	2.45
HAVSTENSFJORD	FIBO46	37.0	2004-08-03	1.49
HAVSTENSFJORD	FIBO46	38.0	2004-09-07	0.56
HAVSTENSFJORD	FIBO46	39.0	2004-10-05	0.13
HAVSTENSFJORD	FIBO46	37.0	2004-11-02	0.1
HAVSTENSFJORD	FIBO46	39.0	2004-12-07	-0.08976
HAVSTENSFJORD	FIBO46	36.0	2005-02-01	6.51
HAVSTENSFJORD	FIBO46	35.0	2005-03-01	6.57
HAVSTENSFJORD	FIBO46	39.0	2005-04-05	4.96
HAVSTENSFJORD	FIBO46	38.0	2005-05-02	3.48
HAVSTENSFJORD	FIBO46	38.0	2005-06-08	2.07
HAVSTENSFJORD	FIBO46	37.0	2005-07-05	1.56
HAVSTENSFJORD	FIBO46	38.0	2005-08-02	0.71
HAVSTENSFJORD	FIBO46	38.0	2005-09-06	0.14
HAVSTENSFJORD	FIBO46	37.0	2005-10-04	0.06
HAVSTENSFJORD	FIBO46	39.0	2005-11-01	0.06
HAVSTENSFJORD	FIBO46	37.0	2005-12-06	0.06
HAVSTENSFJORD	FIBO46	38.0	2006-01-10	5.22
HAVSTENSFJORD	FIBO46	37.0	2006-02-07	3.87
HAVSTENSFJORD	FIBO46	38.0	2006-04-04	2.88
HAVSTENSFJORD	FIBO46	39.0	2006-05-02	1.52
HAVSTENSFJORD	FIBO46	38.0	2006-05-30	0.66
HAVSTENSFJORD	FIBO46	37.0	2006-07-04	0.49
HAVSTENSFJORD	FIBO46	38.0	2006-08-01	0.09
HAVSTENSFJORD	FIBO46	39.0	2006-09-05	0.09
HAVSTENSFJORD	FIBO46	38.0	2006-10-03	0.11
HAVSTENSFJORD	FIBO46	37.0	2006-11-07	0.06
HAVSTENSFJORD	FIBO46	39.0	2006-12-05	0.1
HAVSTENSFJORD	FIBO46	40.0	2007-02-06	0.1
HAVSTENSFJORD	FIBO46	39.0	2007-03-06	0.15
HAVSTENSFJORD	FIBO46	41.0	2007-08-07	-1.4810400000000001
HAVSTENSFJORD	FIBO46	40.0	2007-10-02	-0.53856
HAVSTENSFJORD	FIBO46	40.0	2007-11-06	-1.202784
HAVSTENSFJORD	FIBO46	40.0	2007-12-04	4.1
HAVSTENSFJORD	FIBO46	35.0	2008-01-08	1.39
HAVSTENSFJORD	FIBO46	37.0	2008-02-05	0.77
HAVSTENSFJORD	FIBO46	37.0	2008-03-04	0.97
HAVSTENSFJORD	FIBO46	37.0	2008-04-01	5.91
HAVSTENSFJORD	FIBO46	36.0	2008-05-06	3.82
HAVSTENSFJORD	FIBO46	37.0	2008-07-01	2.58
HAVSTENSFJORD	FIBO46	37.0	2008-08-05	0.52
HAVSTENSFJORD	FIBO46	37.0	2008-09-03	0.33
HAVSTENSFJORD	FIBO46	36.0	2008-10-08	0.12
HAVSTENSFJORD	FIBO46	39.0	2008-11-04	0.12
HAVSTENSFJORD	FIBO46	39.0	2008-12-02	4.98
HAVSTENSFJORD	FIBO46	39.0	2009-02-03	2.29
HAVSTENSFJORD	FIBO46	38.0	2009-03-03	5.91
HAVSTENSFJORD	FIBO46	39.0	2009-03-31	5.97
HAVSTENSFJORD	FIBO46	38.0	2009-06-02	1.38
HAVSTENSFJORD	FIBO46	39.0	2009-07-07	0.85
HAVSTENSFJORD	FIBO46	39.0	2009-08-04	0.16
HAVSTENSFJORD	FIBO46	39.0	2009-09-01	0.1
HAVSTENSFJORD	FIBO46	38.0	2009-10-06	0.1
HAVSTENSFJORD	FIBO46	38.0	2009-11-03	0.04
HAVSTENSFJORD	FIBO46	39.0	2010-04-06	3.66
HAVSTENSFJORD	FIBO46	38.0	2010-05-04	2.77
HAVSTENSFJORD	FIBO46	39.0	2010-06-01	1.84
HAVSTENSFJORD	FIBO46	38.0	2010-07-06	1.92
HAVSTENSFJORD	FIBO46	40.0	2010-07-12	0.37
HAVSTENSFJORD	FIBO46	39.0	2010-08-03	0.08
HAVSTENSFJORD	FIBO46	38.0	2010-08-23	0.14
HAVSTENSFJORD	FIBO46	38.0	2010-09-07	0.08
HAVSTENSFJORD	FIBO46	39.0	2010-09-21	0.11
HAVSTENSFJORD	FIBO46	40.0	2010-10-04	0.08
HAVSTENSFJORD	FIBO46	41.0	2010-10-20	0.2
HAVSTENSFJORD	FIBO46	39.0	2010-11-03	0.07
HAVSTENSFJORD	FIBO46	39.0	2010-11-16	0.09
HAVSTENSFJORD	FIBO46	39.0	2010-12-02	0.87
HAVSTENSFJORD	FIBO46	39.0	2010-12-07	0.53
HAVSTENSFJORD	FIBO46	40.0	2010-12-15	-0.04488
HAVSTENSFJORD	FIBO46	39.0	2011-04-05	0.65
HAVSTENSFJORD	FIBO46	39.0	2011-05-03	0.1
HAVSTENSFJORD	FIBO46	39.0	2011-05-18	0.12
HAVSTENSFJORD	FIBO46	39.0	2011-06-08	-0.04488
HAVSTENSFJORD	FIBO46	38.0	2011-06-16	-0.08976
HAVSTENSFJORD	FIBO46	39.0	2011-07-04	-0.04488
HAVSTENSFJORD	FIBO46	37.0	2011-07-19	0.09
HAVSTENSFJORD	FIBO46	38.0	2011-08-02	-0.13464
HAVSTENSFJORD	FIBO46	40.0	2011-08-16	-0.13464
HAVSTENSFJORD	FIBO46	39.0	2011-09-06	-0.17952
HAVSTENSFJORD	FIBO46	40.0	2011-09-20	-0.35904
HAVSTENSFJORD	FIBO46	39.0	2011-10-04	-0.49368
HAVSTENSFJORD	FIBO46	39.0	2011-10-18	-0.22440000000000002
HAVSTENSFJORD	FIBO46	39.0	2011-11-01	-0.31416
HAVSTENSFJORD	FIBO46	40.0	2011-11-15	-0.31416
HAVSTENSFJORD	FIBO46	39.0	2011-12-05	-0.08976
HAVSTENSFJORD	FIBO46	39.0	2011-12-19	-0.04488
HAVSTENSFJORD	FIBO46	38.0	2012-01-09	1.3
HAVSTENSFJORD	FIBO46	39.0	2012-03-07	3.17
HAVSTENSFJORD	FIBO46	39.0	2012-04-03	0.87
HAVSTENSFJORD	FIBO46	41.0	2012-04-16	0.66
HAVSTENSFJORD	FIBO46	38.0	2012-05-08	0.43
HAVSTENSFJORD	FIBO46	40.0	2012-05-22	0.15
HAVSTENSFJORD	FIBO46	39.0	2012-05-29	0.08
HAVSTENSFJORD	FIBO46	40.5	2012-06-18	0.12
HAVSTENSFJORD	FIBO46	39.0	2012-07-02	0.14
HAVSTENSFJORD	FIBO46	40.0	2012-07-17	0.15
HAVSTENSFJORD	FIBO46	39.0	2012-08-07	0.12
HAVSTENSFJORD	FIBO46	40.0	2012-08-16	0.44
HAVSTENSFJORD	FIBO46	39.0	2012-09-05	0.06
HAVSTENSFJORD	FIBO46	39.0	2012-09-18	0.12
HAVSTENSFJORD	FIBO46	39.0	2012-10-01	-0.04488
HAVSTENSFJORD	FIBO46	39.0	2012-10-18	-0.04488
HAVSTENSFJORD	FIBO46	39.0	2012-11-07	0.1
HAVSTENSFJORD	FIBO46	39.0	2012-11-20	-0.04488
HAVSTENSFJORD	FIBO46	39.0	2012-12-05	-0.04488
HAVSTENSFJORD	FIBO46	39.0	2013-01-09	4.98
HAVSTENSFJORD	FIBO46	38.0	2013-02-06	5.63
HAVSTENSFJORD	FIBO46	39.0	2013-03-05	5.24
HAVSTENSFJORD	FIBO46	39.0	2013-04-03	3.94
HAVSTENSFJORD	FIBO46	38.0	2013-05-07	3.31
HAVSTENSFJORD	FIBO46	39.0	2013-06-03	2.43
HAVSTENSFJORD	FIBO46	38.0	2013-07-02	1.33
HAVSTENSFJORD	FIBO46	39.0	2013-08-07	0.34
HAVSTENSFJORD	FIBO46	39.0	2013-09-02	0.1
HAVSTENSFJORD	FIBO46	38.0	2013-10-02	0.11
HAVSTENSFJORD	FIBO46	40.0	2013-11-04	0.1
HAVSTENSFJORD	FIBO46	39.0	2013-12-03	0.06
HAVSTENSFJORD	FIBO46	39.0	2014-01-06	0.1
HAVSTENSFJORD	FIBO46	38.0	2014-03-05	0.14
HAVSTENSFJORD	FIBO46	39.0	2014-04-01	0.61
HAVSTENSFJORD	FIBO46	38.0	2014-05-06	4.33
HAVSTENSFJORD	FIBO46	39.0	2014-06-03	2.86
HAVSTENSFJORD	FIBO46	39.0	2014-07-01	3.73
HAVSTENSFJORD	FIBO46	39.0	2014-08-04	1.07
HAVSTENSFJORD	FIBO46	39.0	2014-09-02	-0.04488
HAVSTENSFJORD	FIBO46	42.0	2014-10-08	-0.04488
HAVSTENSFJORD	FIBO46	39.0	2014-11-05	1.0
HAVSTENSFJORD	FIBO46	40.0	2014-12-03	-0.04488
HAVSTENSFJORD	FIBO46	41.0	2015-01-08	0.4
HAVSTENSFJORD	FIBO46	41.0	2015-02-05	0.9
HAVSTENSFJORD	FIBO46	40.0	2015-03-05	3.6
HAVSTENSFJORD	FIBO46	41.0	2015-04-09	6.1
HAVSTENSFJORD	FIBO46	42.0	2015-05-06	5.1
HAVSTENSFJORD	FIBO46	42.0	2015-06-10	4.2
HAVSTENSFJORD	FIBO46	39.0	2015-07-07	1.46
HAVSTENSFJORD	FIBO46	38.0	2015-08-04	0.44
HAVSTENSFJORD	FIBO46	39.0	2015-09-01	0.27
HAVSTENSFJORD	FIBO46	39.0	2015-10-06	0.1
HAVSTENSFJORD	FIBO46	38.0	2015-11-03	0.09
HAVSTENSFJORD	FIBO46	39.0	2015-12-02	0.17
HAVSTENSFJORD	FIBO46	39.0	2016-01-12	0.12
HAVSTENSFJORD	FIBO46	39.0	2016-02-01	0.19
HAVSTENSFJORD	FIBO46	40.0	2016-03-01	1.63
HAVSTENSFJORD	FIBO46	39.0	2016-04-04	2.29
HAVSTENSFJORD	FIBO46	39.0	2016-05-02	5.88
HAVSTENSFJORD	FIBO46	39.0	2016-06-06	4.19
HAVSTENSFJORD	FIBO46	39.0	2016-07-04	2.8
HAVSTENSFJORD	FIBO46	39.0	2016-08-01	1.71
HAVSTENSFJORD	FIBO46	39.0	2016-09-05	0.84
HAVSTENSFJORD	FIBO46	39.0	2016-10-03	0.57
HAVSTENSFJORD	FIBO46	38.0	2016-11-01	2.86
HAVSTENSFJORD	FIBO46	38.0	2016-12-05	2.64
HAVSTENSFJORD	FIBO46	39.0	2017-01-10	1.22
HAVSTENSFJORD	FIBO46	39.0	2017-02-06	0.41
HAVSTENSFJORD	FIBO46	39.0	2017-03-06	0.18
HAVSTENSFJORD	FIBO46	38.0	2017-04-04	0.12
HAVSTENSFJORD	FIBO46	39.0	2017-05-02	0.19
HAVSTENSFJORD	FIBO46	38.0	2017-06-06	0.1
HAVSTENSFJORD	FIBO46	39.0	2017-07-03	-0.17952
HAVSTENSFJORD	FIBO46	39.0	2017-08-01	-0.26928
HAVSTENSFJORD	FIBO46	37.0	2017-09-05	-0.44880000000000003
HAVSTENSFJORD	FIBO46	39.0	2017-10-09	-0.98736
HAVSTENSFJORD	FIBO46	39.0	2017-11-06	-0.85272
HAVSTENSFJORD	FIBO46	39.0	2017-12-05	-0.49368
HAVSTENSFJORD	FIBO46	38.0	2018-01-09	0.16
HAVSTENSFJORD	FIBO46	38.0	2018-02-05	0.16
HAVSTENSFJORD	FIBO46	38.0	2018-03-06	0.82
HAVSTENSFJORD	FIBO46	38.0	2018-04-03	2.25
HAVSTENSFJORD	FIBO46	38.0	2018-05-02	1.51
HAVSTENSFJORD	FIBO46	38.0	2018-06-06	1.04
HAVSTENSFJORD	FIBO46	38.0	2018-07-02	0.27
HAVSTENSFJORD	FIBO46	39.0	2018-08-06	0.25
HAVSTENSFJORD	FIBO46	39.0	2018-09-10	0.11
HAVSTENSFJORD	FIBO46	39.0	2018-10-02	0.1
HAVSTENSFJORD	FIBO46	39.0	2018-11-05	4.67
HAVSTENSFJORD	FIBO46	38.0	2018-12-04	2.2
HAVSTENSFJORD	FIBO46	39.0	2019-01-08	5.61
HAVSTENSFJORD	FIBO46	38.0	2019-02-06	4.08
HAVSTENSFJORD	FIBO46	39.0	2019-03-04	2.67
HAVSTENSFJORD	FIBO46	36.0	2019-04-08	1.89
HAVSTENSFJORD	FIBO46	48.0	2019-05-05	1.04
HAVSTENSFJORD	FIBO46	38.0	2019-06-03	3.48
HAVSTENSFJORD	FIBO46	39.0	2019-07-01	2.12
DANAFJORD	KANI04	30.0	1985-03-26	nan
DANAFJORD	KANI04	30.0	1985-10-22	nan
DANAFJORD	KANI04	30.0	1986-02-18	5.5
DANAFJORD	KANI04	30.0	1986-04-08	7.3
DANAFJORD	KANI04	30.0	1986-05-14	6.7
DANAFJORD	KANI04	30.0	1986-06-03	6.4
DANAFJORD	KANI04	30.0	1986-07-01	6.1
DANAFJORD	KANI04	30.0	1986-08-05	4.6
DANAFJORD	KANI04	30.0	1986-09-02	5.0
DANAFJORD	KANI04	30.0	1986-09-18	4.1
DANAFJORD	KANI04	30.0	1986-10-07	5.0
DANAFJORD	KANI04	30.0	1986-11-04	5.8
DANAFJORD	KANI04	30.0	1987-02-24	7.1
DANAFJORD	KANI04	30.0	1987-03-17	6.1
DANAFJORD	KANI04	30.0	1987-04-07	6.7
DANAFJORD	KANI04	30.0	1987-05-05	6.8
DANAFJORD	KANI04	30.0	1987-06-02	6.2
DANAFJORD	KANI04	30.0	1987-06-30	5.4
DANAFJORD	KANI04	30.0	1987-08-04	4.3
DANAFJORD	KANI04	30.0	1987-09-02	3.6
DANAFJORD	KANI04	30.0	1987-09-16	3.8
DANAFJORD	KANI04	30.0	1987-10-06	5.1
DANAFJORD	KANI04	30.0	1987-11-03	4.3
DANAFJORD	KANI04	30.0	1987-12-08	5.5
DANAFJORD	KANI04	30.0	1988-01-12	6.5
DANAFJORD	KANI04	30.0	1988-03-01	6.0
DANAFJORD	KANI04	30.0	1988-03-28	6.1
DANAFJORD	KANI04	30.0	1988-04-12	6.2
DANAFJORD	KANI04	30.0	1988-05-02	5.8
DANAFJORD	KANI04	30.0	1988-06-07	5.7
DANAFJORD	KANI04	30.0	1988-07-05	5.6
DANAFJORD	KANI04	30.0	1988-08-02	3.7
DANAFJORD	KANI04	30.0	1988-09-06	3.5
DANAFJORD	KANI04	30.0	1988-10-04	3.7
DANAFJORD	KANI04	30.0	1988-10-12	4.9
DANAFJORD	KANI04	30.0	1988-11-02	5.5
DANAFJORD	KANI04	30.0	1989-02-21	6.7
DANAFJORD	KANI04	30.0	1989-03-07	6.7
DANAFJORD	KANI04	30.0	1989-04-04	6.2
DANAFJORD	KANI04	30.0	1989-05-09	5.6
DANAFJORD	KANI04	30.0	1989-06-06	4.9
DANAFJORD	KANI04	30.0	1989-07-04	4.5
DANAFJORD	KANI04	30.0	1989-08-01	4.4
DANAFJORD	KANI04	30.0	1989-09-05	3.7
DANAFJORD	KANI04	30.0	1989-10-03	4.6
DANAFJORD	KANI04	30.0	1989-11-07	5.1
DANAFJORD	KANI04	36.0	1989-11-27	5.29
DANAFJORD	KANI04	39.0	1990-01-09	5.95
DANAFJORD	KANI04	31.0	1990-02-06	6.81
DANAFJORD	KANI04	39.0	1990-03-06	6.41
DANAFJORD	KANI04	38.0	1990-04-03	6.31
DANAFJORD	KANI04	38.0	1990-05-08	5.56
DANAFJORD	KANI04	38.0	1990-06-05	5.51
DANAFJORD	KANI04	36.0	1990-07-03	4.93
DANAFJORD	KANI04	38.0	1990-08-08	3.69
DANAFJORD	KANI04	38.0	1990-09-03	3.25
DANAFJORD	KANI04	38.0	1990-10-01	4.37
DANAFJORD	KANI04	38.0	1990-11-05	4.7
DANAFJORD	KANI04	39.0	1990-12-04	5.33
DANAFJORD	KANI04	32.0	1991-01-09	6.59
DANAFJORD	KANI04	38.0	1991-02-05	6.55
DANAFJORD	KANI04	39.0	1991-03-05	5.92
DANAFJORD	KANI04	38.0	1991-04-09	6.15
DANAFJORD	KANI04	35.0	1991-05-07	6.11
DANAFJORD	KANI04	38.0	1991-06-04	5.52
DANAFJORD	KANI04	38.0	1991-07-02	5.25
DANAFJORD	KANI04	35.0	1991-08-06	4.02
DANAFJORD	KANI04	35.0	1991-09-03	3.15
DANAFJORD	KANI04	38.0	1991-10-02	4.88
DANAFJORD	KANI04	36.0	1991-11-06	5.02
DANAFJORD	KANI04	36.0	1991-12-04	5.58
DANAFJORD	KANI04	36.0	1992-01-08	6.55
DANAFJORD	KANI04	35.0	1992-02-05	6.71
DANAFJORD	KANI04	35.0	1992-03-04	6.7
DANAFJORD	KANI04	30.0	1992-04-08	5.94
DANAFJORD	KANI04	35.0	1992-06-03	5.11
DANAFJORD	KANI04	35.0	1992-07-01	4.89
DANAFJORD	KANI04	30.0	1992-08-05	5.09
DANAFJORD	KANI04	36.0	1992-09-02	3.78
DANAFJORD	KANI04	37.0	1992-10-07	3.81
DANAFJORD	KANI04	30.0	1992-11-04	4.91
DANAFJORD	KANI04	30.0	1992-12-02	6.89
DANAFJORD	KANI04	30.0	1993-01-13	7.03
DANAFJORD	KANI04	30.0	1993-02-03	7.68
DANAFJORD	KANI04	30.0	1993-03-03	6.96
DANAFJORD	KANI04	35.0	1993-04-14	6.15
DANAFJORD	KANI04	30.0	1993-05-05	6.1
DANAFJORD	KANI04	35.0	1993-06-03	5.43
DANAFJORD	KANI04	35.0	1993-07-07	5.46
DANAFJORD	KANI04	35.0	1993-08-04	5.03
DANAFJORD	KANI04	36.0	1993-09-07	3.73
DANAFJORD	KANI04	34.0	1993-11-03	4.69
DANAFJORD	KANI04	30.0	1993-12-08	5.46
DANAFJORD	KANI04	30.0	1994-01-04	6.64
DANAFJORD	KANI04	30.0	1994-02-02	6.82
DANAFJORD	KANI04	30.0	1994-03-02	6.27
DANAFJORD	KANI04	35.0	1994-04-06	6.99
DANAFJORD	KANI04	37.0	1994-07-04	4.99
DANAFJORD	KANI04	38.0	1994-08-01	4.25
DANAFJORD	KANI04	35.0	1994-09-07	3.9
DANAFJORD	KANI04	37.0	1994-10-03	4.12
DANAFJORD	KANI04	32.0	1994-11-01	4.55
DANAFJORD	KANI04	37.0	1994-12-05	5.43
DANAFJORD	KANI04	37.0	1995-01-09	6.97
DANAFJORD	KANI04	38.0	1995-02-06	6.7
DANAFJORD	KANI04	36.0	1995-03-06	6.9
DANAFJORD	KANI04	37.0	1995-04-03	6.72
DANAFJORD	KANI04	36.0	1995-05-03	5.25
DANAFJORD	KANI04	35.0	1995-07-05	4.31
DANAFJORD	KANI04	35.0	1995-08-02	3.52
DANAFJORD	KANI04	35.0	1995-09-06	3.86
DANAFJORD	KANI04	37.0	1995-10-03	4.38
DANAFJORD	KANI04	37.0	1995-11-07	5.41
DANAFJORD	KANI04	37.0	1996-02-06	5.31
DANAFJORD	KANI04	37.0	1996-03-05	5.54
DANAFJORD	KANI04	37.0	1996-04-01	6.1
DANAFJORD	KANI04	35.0	1996-05-06	6.64
DANAFJORD	KANI04	37.0	1996-06-03	5.83
DANAFJORD	KANI04	37.0	1996-07-02	5.47
DANAFJORD	KANI04	35.0	1996-08-05	4.12
DANAFJORD	KANI04	35.0	1996-09-04	4.19
DANAFJORD	KANI04	36.0	1996-10-02	4.9
DANAFJORD	KANI04	35.0	1996-11-05	5.22
DANAFJORD	KANI04	36.0	1996-12-04	5.68
DANAFJORD	KANI04	37.0	1997-01-08	5.64
DANAFJORD	KANI04	37.0	1997-02-04	6.79
DANAFJORD	KANI04	37.0	1997-04-01	6.79
DANAFJORD	KANI04	36.0	1997-05-05	6.27
DANAFJORD	KANI04	37.0	1997-06-03	5.46
DANAFJORD	KANI04	37.0	1997-07-03	4.91
DANAFJORD	KANI04	37.0	1997-08-06	4.3
DANAFJORD	KANI04	37.0	1997-09-03	3.55
DANAFJORD	KANI04	37.0	1997-10-08	4.58
DANAFJORD	KANI04	37.0	1997-11-05	4.55
DANAFJORD	KANI04	37.0	1997-12-03	4.7
DANAFJORD	KANI04	37.0	1998-01-14	6.02
DANAFJORD	KANI04	37.0	1998-02-04	6.22
DANAFJORD	KANI04	37.0	1998-03-04	7.17
DANAFJORD	KANI04	37.0	1998-04-01	6.81
DANAFJORD	KANI04	37.0	1998-05-06	6.17
